name,id_name,2024-06-18,2024-07-03,2024-08-26,2024-09-27,2024-10-21
Gemini 1.5 Flash,gemini-flash-unknown-1.5-unknown-unknown-unknown-unknown-false,,,,0.04,0.04
Gemini 1.0 Pro,gemini-pro-unknown-1.0-unknown-unknown-unknown-unknown-false,,,,0.1299999999999999,0.1299999999999999
Gemini 1.5 Pro,gemini-pro-unknown-1.5-unknown-unknown-unknown-unknown-false,,,,2.62,2.62
Gemma 2 (9B),gemma-unknown-unknown-2-unknown-9-unknown-unknown-false,,,,0.32,0.32
Gemma (2B),gemma-unknown-unknown-unknown-unknown-2-unknown-unknown-false,,0.1299999999999999,0.1299999999999999,0.11,0.11
Gemma (7B),gemma-unknown-unknown-unknown-unknown-7-unknown-unknown-false,,0.2599999999999999,0.2599999999999999,0.21,0.21
gpt-4o mini,gpt-4o-mini-unknown-unknown-unknown-unknown-unknown-false,,,0.195,0.195,0.195
GPT-4o-2024-05-13,gpt-4o-unknown-unknown-20240513-unknown-unknown-unknown-false,,,,5.25,5.25
GPT-4o-2024-08-06,gpt-4o-unknown-unknown-20240806-unknown-unknown-unknown-false,,,,2.62,2.62
Chat GPT-4o,gpt-4o-unknown-unknown-unknown-unknown-unknown-chat-false,,,,,5.25
GPT-JT-Moderation (6B),gpt-jt-moderation-unknown-unknown-6-unknown-unknown-false,,,,0.21,0.21
Chat GPT 4o mini,gpt-mini-unknown-4o-unknown-unknown-unknown-false,,,,0.16,0.16
Chat GPT 4o mini,gpt-mini-unknown-4o-unknown-unknown-unknown-unknown-unknown-false,,,,,0.16
GPT Neox 20B,gpt-neox-unknown-unknown-unknown-20-unknown-unknown-false,0.39,0.39,0.39,0.32,0.32
GPT-NeoXT-Chat-Base-20B,gpt-neoxt-base-unknown-unknown-20-unknown-chat-false,0.39,0.39,0.39,0.32,0.32
Chat GPT-3.5 Turbo 0125,gpt-turbo-unknown-3.5-0125-unknown-unknown-chat-false,,,,0.5199999999999999,0.5199999999999999
gpt-3.5-turbo-16k-0613,gpt-turbo-unknown-3.5-0613-unknown-16-unknown-false,3.9,3.9,3.9,3.9,3.9
Chat GPT-3.5 Turbo 1106,gpt-turbo-unknown-3.5-1106-unknown-unknown-chat-false,,,,1.05,1.05
gpt-3.5-turbo-16k,gpt-turbo-unknown-3.5-unknown-16-unknown-unknown-false,3.9,3.9,3.9,3.9,3.9
Chat GPT 3.5 Turbo,gpt-turbo-unknown-3.5-unknown-unknown-unknown-chat-false,,,,,3.15
Chat GPT-3.5 Turbo Instruct,gpt-turbo-unknown-3.5-unknown-unknown-unknown-instruct-false,,,,1.58,1.58
gpt-3.5-turbo-0613,gpt-unknown-turbo-3.5-0613-unknown-unknown-unknown-false,1.95,1.95,1.95,1.95,1.95
gpt-3.5-turbo-instruct,gpt-unknown-turbo-3.5-unknown-unknown-unknown-instruct-false,1.95,1.95,1.95,1.95,1.95
gpt-3.5-turbo,gpt-unknown-turbo-3.5-unknown-unknown-unknown-unknown-false,0.65,0.65,0.65,0.65,0.65
Chat GPT 4 Turbo,gpt-unknown-turbo-4-unknown-unknown-unknown-chat-false,,,,,10.5
Chat GPT 4 Turbo,gpt-unknown-turbo-4-unknown-unknown-unknown-false,13.0,13.0,13.0,10.5,10.5
gpt-4-32k-0613,gpt-unknown-unknown-4-0613-unknown-unknown-32-unknown-false,78.0,78.0,78.0,78.0,78.0
gpt-4-0613,gpt-unknown-unknown-4-0613-unknown-unknown-unknown-false,39.0,39.0,39.0,39.0,39.0
Chat GPT 4 32k,gpt-unknown-unknown-4-unknown-unknown-32-chat-false,,,,63.0,63.0
gpt-4-32k,gpt-unknown-unknown-4-unknown-unknown-32-unknown-false,78.0,78.0,78.0,78.0,78.0
Chat GPT 4,gpt-unknown-unknown-4-unknown-unknown-unknown-chat-false,,,,,31.5
Chat GPT 4,gpt-unknown-unknown-4-unknown-unknown-unknown-false,39.0,39.0,39.0,31.5,31.5
Chat GPT-4o,gpt-unknown-unknown-4o-unknown-unknown-unknown-false,6.5,6.5,6.5,5.25,5.25
Guanaco (13B),guanaco-unknown-unknown-unknown-unknown-13-unknown-unknown-false,,,,0.32,0.32
Guanaco (33B),guanaco-unknown-unknown-unknown-unknown-33-unknown-unknown-false,,,,0.8400000000000001,0.8400000000000001
Guanaco (65B),guanaco-unknown-unknown-unknown-unknown-65-unknown-unknown-false,,,,0.94,0.94
Guanaco (7B),guanaco-unknown-unknown-unknown-unknown-7-unknown-unknown-false,,,,0.21,0.21
Hermes 2 Theta Llama-3 70B,hermes-llama-theta-2-unknown-70-unknown-unknown-false,,,,0.5199999999999999,0.5199999999999999
Nous Hermes Llama-2 (13B),hermes-llama-unknown-2-unknown-13-unknown-unknown-false,0.39,0.39,0.39,0.32,0.32
Nous Hermes LLaMA-2 (7B),hermes-llama-unknown-2-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
Nous Hermes LLaMA-2 (70B),hermes-llama-unknown-2-unknown-70-unknown-unknown-false,,,,0.94,0.94
Nous Hermes 2 - Mixtral 8x7B-DPO,hermes-mixtral-dpo-2-unknown-8x7-unknown-unknown-false,1.17,1.17,1.17,1.17,1.17
Nous Hermes-2 Yi (34B),hermes-yi-unknown-2-unknown-34-unknown-unknown-false,1.0399999999999998,1.0399999999999998,1.0399999999999998,0.8400000000000001,0.8400000000000001
Koala (13B),koala-unknown-unknown-unknown-unknown-13-unknown-unknown-false,,,,0.32,0.32
Koala (7B),koala-unknown-unknown-unknown-unknown-7-unknown-unknown-false,,,,0.21,0.21
Llama-3 70B Gradient Instruct,llama-unknown-gradient-3-unknown-70-unknown-instruct-false,,,,0.5199999999999999,0.5199999999999999
Llama 3 70B Instruct Lite,llama-unknown-lite-3-unknown-70-unknown-instruct-false,,,0.7020000000000001,0.57,0.57
Llama 3 8B Instruct Lite,llama-unknown-lite-3-unknown-8-unknown-instruct-false,,,,0.11,0.11
Llama 3 70B Instruct Reference,llama-unknown-reference-3-unknown-70-unknown-instruct-false,,,,0.94,0.94
Llama 3 8B Instruct Reference,llama-unknown-reference-3-unknown-8-unknown-instruct-false,,,,0.21,0.21
Llama 3.1 (405B) Instruct Turbo,llama-unknown-turbo-3.1-unknown-405-unknown-instruct-false,,,,5.25,5.25
Llama 3.1 70B Instruct Turbo,llama-unknown-turbo-3.1-unknown-70-unknown-turbo-false,,,3.822,0.92,0.92
Llama 3.1 8B Instruct Turbo,llama-unknown-turbo-3.1-unknown-8-unknown-instruct-false,,,0.182,0.19,0.19
Llama 3.2 11B Vision Instruct Turbo,llama-unknown-turbo-3.2-unknown-11-unknown-instruct-false,,,,0.19,0.19
Llama 3.2 3B Instruct Turbo,llama-unknown-turbo-3.2-unknown-3-unknown-instruct-false,,,,0.06,0.06
Llama 3.2 90B Vision Instruct Turbo,llama-unknown-turbo-3.2-unknown-90-unknown-instruct-false,,,,1.26,1.26
LLaMA-2 Chat (13B),llama-unknown-unknown-2-unknown-13-unknown-chat-false,0.39,0.39,0.39,0.23,0.23
LLaMA-2 (13B),llama-unknown-unknown-2-unknown-13-unknown-unknown-false,0.39,0.39,0.39,0.23,0.23
LLaMA-2-7B-32K-Instruct (7B),llama-unknown-unknown-2-unknown-7-32-instruct-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
LLaMA-2-32K (7B),llama-unknown-unknown-2-unknown-7-32-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
LLaMA-2 Chat (7B),llama-unknown-unknown-2-unknown-7-unknown-chat-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
LLaMA-2 (7B),llama-unknown-unknown-2-unknown-7-unknown-unknown-false,,,,0.21,0.21
LLaMA-2 Chat (70B),llama-unknown-unknown-2-unknown-70-unknown-chat-false,1.17,1.17,1.17,0.94,0.94
LLaMA-2 (70B),llama-unknown-unknown-2-unknown-70-unknown-unknown-false,1.17,1.17,1.17,1.17,1.17
LLaMA-3 Chat (70B),llama-unknown-unknown-3-unknown-70-unknown-chat-false,,,,0.94,0.94
Meta Llama 3 70B Instruct,llama-unknown-unknown-3-unknown-70-unknown-instruct-false,1.17,1.17,1.17,1.17,1.17
LLama-3 (70B),llama-unknown-unknown-3-unknown-70-unknown-unknown-false,,1.17,1.17,0.94,0.94
LLaMA-3 Chat (8B),llama-unknown-unknown-3-unknown-8-unknown-chat-false,,,,0.21,0.21
Meta Llama 3 8B Instruct,llama-unknown-unknown-3-unknown-8-unknown-instruct-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999
Llama-3 (8B),llama-unknown-unknown-3-unknown-8-unknown-unknown-false,,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999
LLaVa v1.6 - Mistral 7b,llava-mistral-unknown-1.6-unknown-7-unknown-unknown-false,,,,0.19,0.19
Mistral (7B) Instruct v0.3,mistral-instruct-unknown-0.3-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
OpenOrca Mistral (7B) 8K,mistral-openorca-unknown-unknown-unknown-7-8-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999
Snorkel Mistral PairRM DPO (7B),mistral-pairrm-dpo-unknown-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999
Mistral (7B) Instruct,mistral-unknown-unknown-unknown-unknown-7-unknown-instruct-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999
Mistral (7B),mistral-unknown-unknown-unknown-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999
Mixtral-8x7B v0.1,mixtral-unknown-unknown-0.1-unknown-8x7-unknown-unknown-false,,,,0.63,0.63
Mixtral 7B,mixtral-unknown-unknown-unknown-unknown-7-unknown-unknown-false,,,,0.21,0.21
Mixtral 8x22B Instruct,mixtral-unknown-unknown-unknown-unknown-8x22-unknown-instruct-false,1.17,1.17,1.17,1.26,1.26
Mixtral 8x22B,mixtral-unknown-unknown-unknown-unknown-8x22-unknown-unknown-false,1.17,1.365,1.365,1.26,1.26
MPT-Chat (7B),mpt-chat-unknown-unknown-unknown-7-unknown-unknown-false,,,,0.21,0.21
MPT-Chat (30B),mpt-unknown-unknown-unknown-unknown-30-unknown-chat-false,,,,0.8400000000000001,0.8400000000000001
MythoMax-L2 (13B),mythomax-unknown-unknown-l2-unknown-13-unknown-unknown-false,0.39,0.39,0.39,0.32,0.32
NexusRaven (13B),nexusraven-unknown-unknown-unknown-unknown-13-unknown-unknown-false,0.39,0.39,0.39,0.32,0.32
OpenAI o1-mini,o1-mini-unknown-unknown-unknown-unknown-unknown-unknown-false,,,,3.15,3.15
OpenAI o1-preview,o1-preview-unknown-unknown-unknown-unknown-unknown-unknown-false,,,,15.7,15.7
OLMO TWIN-2T (7B),olmo-twin-unknown-2-unknown-7-unknown-unknown-false,,,,0.21,0.21
OLMo-7B-Instruct,olmo-unknown-unknown-unknown-unknown-7-unknown-instruct-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
OLMo-7B,olmo-unknown-unknown-unknown-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
OpenChat 3.5 (7B),openchat-unknown-unknown-3.5-unknown-7-unknown-unknown-false,,,,0.21,0.21
OpenChat 3.5,openchat-unknown-unknown-3.5-unknown-unknown-unknown-unknown-false,0.39,0.39,0.39,0.39,0.39
OpenHermes-2-Mistral (7B),openhermes-mistral-unknown-2-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
OpenHermes-2.5-Mistral (7B),openhermes-mistral-unknown-2.5-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
OpenOrca Mistral (7B),openorca-mistral-unknown-unknown-unknown-7-unknown-unknown-false,,,,0.21,0.21
Microsoft Phi-2,phi-unknown-unknown-2-unknown-unknown-unknown-unknown-false,,0.1299999999999999,0.1299999999999999,0.11,0.11
Platypus2 Instruct (70B),platypus-unknown-unknown-2-unknown-70-unknown-instruct-false,1.17,1.17,1.17,0.94,0.94
Open-Assistant Pythia SFT-4 (12B),pythia-sft-unknown-4-unknown-12-unknown-unknown-false,,,,0.32,0.32
Pythia-Chat-Base (7B),pythia-unknown-base-unknown-unknown-7-unknown-chat-false,,,,0.21,0.21
Qwen 2.5 7B Instruct Turbo,qwen-unknown-turbo-2.5-unknown-7-unknown-instruct-false,,,,0.32,0.32
Qwen 2.5 72B Instruct Turbo,qwen-unknown-turbo-2.5-unknown-72-unknown-instruct-false,,,,1.26,1.26
Qwen 1.5 (0.5B),qwen-unknown-unknown-1.5-unknown-0.5-unknown-unknown-false,,,,0.11,0.11
Qwen 1.5 (72B),qwen-unknown-unknown-1.5-unknown-72-unknown-unknown-false,,,,0.94,0.94
Qwen 2 1.5B Instruct,qwen-unknown-unknown-2-unknown-1.5-unknown-instruct-false,,,,0.5199999999999999,0.5199999999999999
Qwen2 7B Instruct,qwen-unknown-unknown-2-unknown-7-unknown-instruct-false,,,,0.94,0.94
Qwen 2 Instruct (72B),qwen-unknown-unknown-2-unknown-72-unknown-instruct-false,,,,0.94,0.94
Qwen Chat (14B),qwen-unknown-unknown-unknown-unknown-14-unknown-chat-false,,,,0.32,0.32
Qwen Chat (7B),qwen-unknown-unknown-unknown-unknown-7-unknown-chat-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
Qwen (7B),qwen-unknown-unknown-unknown-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
RedPajama-INCITE Chat (3B),redpajama-incite-unknown-unknown-unknown-3-unknown-chat-false,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.11,0.11
RedPajama-INCITE Instruct (3B),redpajama-incite-unknown-unknown-unknown-3-unknown-instruct-false,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999
RedPajama-INCITE (3B),redpajama-incite-unknown-unknown-unknown-3-unknown-unknown-false,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.11,0.11
RedPajama-INCITE Chat (7B),redpajama-incite-unknown-unknown-unknown-7-unknown-chat-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
RedPajama-INCITE Instruct (7B),redpajama-incite-unknown-unknown-unknown-7-unknown-instruct-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999
RedPajama-INCITE (7B),redpajama-incite-unknown-unknown-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.2599999999999999
ReMM-SLERP-L2-13B,remm-slerp-unknown-l2-unknown-13-unknown-unknown-false,0.39,0.39,0.39,0.32,0.32
Replit-Code-v1 (3B),replit-code-unknown-1-unknown-3-unknown-unknown-false,,0.1299999999999999,0.1299999999999999,0.11,0.11
Snowflake Arctic Instruct,snowflake-arctic-unknown-unknown-unknown-unknown-unknown-instruct-false,,,,2.52,2.52
Upstage SOLAR Instruct v1 (11B),solar-unknown-unknown-1-unknown-11-unknown-instruct-false,0.39,0.39,0.39,0.32,0.32
SQLCoder (15B),sqlcoder-unknown-unknown-unknown-15-unknown-unknown-unknown-false,,0.39,0.39,0.32,0.32
SQLCoder,sqlcoder-unknown-unknown-unknown-unknown-unknown-unknown-false,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999
StableLM Base Alpha 3B,stablelm-alpha-unknown-unknown-3-unknown-unknown-base-false,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999
Open-Assistant StableLM SFT-7 (7B),stablelm-sft-unknown-7-unknown-7-unknown-unknown-false,,,,0.21,0.21
StarCoder (16B),starcoder-unknown-unknown-unknown-unknown-16-unknown-unknown-false,,0.39,0.39,0.32,0.32
StarCoder,starcoder-unknown-unknown-unknown-unknown-unknown-unknown-false,0.39,0.39,0.39,0.39,0.39
StarCoderChat Alpha (16B),starcoderchat-alpha-unknown-unknown-unknown-16-unknown-unknown-false,,,,0.32,0.32
StripedHyena Hessian (7B),stripedhyena-hessian-unknown-unknown-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
StripedHyena Nous (7B),stripedhyena-nous-unknown-unknown-unknown-7-unknown-unknown-false,,0.2599999999999999,0.2599999999999999,0.21,0.21
Toppy M (7B),toppy-m-unknown-unknown-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,2.1,2.1
Vicuna FastChat T5 (3B),vicuna-t5-fastchat-unknown-unknown-3-unknown-unknown-false,,,,0.11,0.11
Vicuna v1.5 16k (13B),vicuna-unknown-unknown-1.5-unknown-13-16-unknown-false,,,,0.32,0.32
Vicuna v1.5 (13B),vicuna-unknown-unknown-1.5-unknown-13-unknown-unknown-false,0.39,0.39,0.39,0.32,0.32
Vicuna v1.5 (7B),vicuna-unknown-unknown-1.5-unknown-7-unknown-unknown-false,,,,0.21,0.21
WizardCoder Python v1.0 (34B),wizardcoder-unknown-unknown-1.0-34-unknown-unknown-python-false,1.0399999999999998,1.0399999999999998,1.0399999999999998,0.8400000000000001,0.8400000000000001
WizardLM v1.2 (13B),wizardlm-unknown-unknown-1.2-unknown-13-unknown-unknown-false,0.39,0.39,0.39,0.21,0.21
01-ai Yi Base (6B),yi-unknown-unknown-unknown-unknown-6-unknown-base-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.21,0.21
Zephyr 7B,zephyr-unknown-unknown-unknown-unknown-7-unknown-unknown-false,0.2599999999999999,0.2599999999999999,0.2599999999999999,0.5199999999999999,0.5199999999999999
